,,,Tag Code,,,Reader,Mux,RSSI,,Time
50088,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472149
50089,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520472149
50090,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-57,1.52047E+12,1520472149
50091,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-62,1.52047E+12,1520472149
50092,TAG_READ,,c50000000000000000000655,,,1,1,-70,1.52047E+12,1520472150
50093,TAG_READ,,c50000000000000000000916,,,1,1,-71,1.52047E+12,1520472150
50094,TAG_READ,,c50000000000000000000655,,,1,4,-72,1.52047E+12,1520472150
50095,TAG_READ,,c50000000000000000000334,,,1,2,-67,1.52047E+12,1520472150
50096,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-59,1.52047E+12,1520472150
50097,TAG_READ,,c50000000000000000000916,,,1,2,-68,1.52047E+12,1520472150
50098,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-64,1.52047E+12,1520472150
50099,TAG_READ,,c50000000000000000000334,,,1,2,-64,1.52047E+12,1520472150
50100,TAG_READ,,c50000000000000000000334,,,1,3,-66,1.52047E+12,1520472150
50101,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-62,1.52047E+12,1520472150
50102,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472150
50103,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472150
50104,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520472150
50105,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472150
50106,TAG_READ,,c50000000000000000000883,,,1,4,-67,1.52047E+12,1520472150
50107,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472150
50108,TAG_READ,,c50000000000000000000787,,,1,4,-67,1.52047E+12,1520472150
50109,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-63,1.52047E+12,1520472150
50110,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-66,1.52047E+12,1520472150
50111,TAG_READ,,c50000000000000000000334,,,1,3,-66,1.52047E+12,1520472150
50112,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-64,1.52047E+12,1520472150
50113,TAG_READ,,c50000000000000000000158,,,1,3,-66,1.52047E+12,1520472150
50114,TAG_READ,,c50000000000000000000048,,,1,4,-63,1.52047E+12,1520472150
50115,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-71,1.52047E+12,1520472150
50116,TAG_READ,,c50000000000000000000710,,,1,4,-70,1.52047E+12,1520472150
